date,direction,speed
2009-01-21,184,11.0
2009-01-22,139,11.0
2009-01-23,139,10.0
2009-01-24,141,8.0
2009-01-25,181,10.0
2009-01-26,146,11.0
2009-01-27,163,10.0
2009-01-28,212,9.0
2009-01-29,206,10.0
2009-01-30,147,10.0
2009-01-31,140,10.0
2009-02-01,164,10.0
2009-02-02,198,10.0
2009-02-03,188,9.0
2009-02-04,244,10.0
2009-02-05,204,12.0
2009-02-06,200,13.0
2009-02-07,136,11.0
2009-02-08,188,10.0
2009-02-09,188,12.0
2009-02-10,208,12.0
2009-02-11,192,13.0
2009-02-12,273,14.0
2009-02-13,276,12.0
2009-02-14,236,13.0
2009-02-15,239,13.0
2009-02-16,191,11.0
2009-02-17,184,11.0
2009-02-18,197,12.0
2009-02-19,148,12.0
2009-02-20,134,11.0
2009-02-21,176,10.0
2009-02-22,150,10.0
2009-02-23,206,9.0
2009-02-24,222,11.0
2009-02-25,191,12.0
2009-02-26,187,9.0
2009-02-27,193,9.0
2009-02-28,199,10.0
2009-03-01,186,11.0
2009-03-02,164,10.0
2009-03-03,153,9.0
2009-03-04,208,10.0
2009-03-05,193,11.0
2009-03-06,307,11.0
2009-03-07,306,9.0
2009-03-08,250,10.0
2009-03-09,207,11.0
2009-03-10,191,12.0
2009-03-11,162,10.0
2009-03-12,223,8.0
2009-03-13,222,9.0
2009-03-14,192,9.0
2009-03-15,175,11.0
2009-03-16,192,12.0
2009-03-17,258,11.0
2009-03-18,262,12.0
2009-03-19,277,15.0
2009-03-20,311,13.0
2009-03-21,280,14.0
2009-03-22,243,12.0
2009-03-23,207,9.0
2009-03-24,187,8.0
2009-03-25,294,8.0
2009-03-26,263,9.0
2009-03-27,298,10.0
2009-03-28,271,11.0
2009-03-29,307,10.0
2009-03-30,256,9.0
2009-03-31,266,10.0
2009-04-01,253,10.0
2009-04-02,245,8.0
2009-04-03,240,8.0
2009-04-04,231,9.0
2009-04-05,239,9.0
2009-04-06,280,10.0
2009-04-07,238,9.0
2009-04-08,245,9.0
2009-04-09,246,14.0
2009-04-10,227,10.0
2009-04-11,221,10.0
2009-04-12,241,9.0
2009-04-13,223,9.0
2009-04-14,296,10.0
2009-04-15,313,18.0
2009-04-16,314,18.0
2009-04-17,306,15.0
2009-04-18,298,11.0
2009-04-19,262,8.0
2009-04-20,265,8.0
2009-04-21,302,12.0
2009-04-22,255,11.0
2009-04-23,272,12.0
2009-04-24,248,9.0
2009-04-25,214,9.0
2009-04-26,179,8.0
2009-04-27,176,7.0
2009-04-28,276,9.0
2009-04-29,206,9.0
2009-04-30,265,10.0
2009-05-01,259,10.0
2009-05-02,302,11.0
2009-05-03,290,11.0
2009-05-04,290,11.0
2009-05-05,229,10.0
2009-05-06,225,11.0
2009-05-07,306,14.0
2009-05-08,294,10.0
2009-05-09,288,11.0
2009-05-10,301,13.0
2009-05-11,309,17.0
2009-05-12,306,17.0
2009-05-13,302,14.0
2009-05-14,296,14.0
2009-05-15,280,10.0
2009-05-16,286,12.0
2009-05-17,267,10.0
2009-05-18,270,11.0
2009-05-19,266,9.0
2009-05-20,246,9.0
2009-05-21,254,10.0
2009-05-22,240,8.0
2009-05-23,230,9.0
2009-05-24,263,10.0
2009-05-25,279,10.0
2009-05-26,253,9.0
2009-05-27,241,8.0
2009-05-28,274,11.0
2009-05-29,282,10.0
2009-05-30,284,11.0
2009-05-31,258,10.0
2009-06-01,215,8.0
2009-06-02,219,9.0
2009-06-03,253,7.0
2009-06-04,268,9.0
2009-06-05,219,10.0
2009-06-06,261,13.0
2009-06-07,284,14.0
2009-06-08,287,9.0
2009-06-09,288,11.0
2009-06-10,287,11.0
2009-06-11,249,8.0
2009-06-12,235,6.0
2009-06-13,232,7.0
2009-06-14,224,4.0
2009-06-15,234,7.0
2009-06-16,221,6.0
2009-06-17,291,8.0
2009-06-18,248,8.0
2009-06-19,246,7.0
2009-06-20,188,11.0
2009-06-21,199,14.0
2009-06-22,216,12.0
2009-06-23,235,13.0
2009-06-24,250,14.0
2009-06-25,263,10.0
2009-06-26,268,10.0
2009-06-27,262,10.0
2009-06-28,251,9.0
2009-06-29,193,8.0
2009-06-30,191,14.0
2009-07-01,202,12.0
2009-07-02,237,15.0
2009-07-03,260,20.0
2009-07-04,272,18.0
2009-07-05,267,14.0
2009-07-06,249,17.0
2009-07-07,243,20.0
2009-07-08,253,24.0
2009-07-09,249,22.0
2009-07-10,231,21.0
2009-07-11,241,20.0
2009-07-12,258,18.0
2009-07-13,261,20.0
2009-07-14,252,26.0
2009-07-15,264,26.0
2009-07-16,263,25.0
2009-07-17,261,22.0
2009-07-18,248,18.0
2009-07-19,258,16.0
2009-07-20,264,20.0
2009-07-21,263,23.0
2009-07-22,260,23.0
2009-07-23,241,23.0
2009-07-24,238,18.0
2009-07-25,250,13.0
2009-07-26,263,14.0
2009-07-27,259,17.0
2009-07-28,249,17.0
2009-07-29,256,18.0
2009-07-30,259,15.0
2009-07-31,280,16.0
2009-08-01,281,14.0
2009-08-02,282,14.0
2009-08-03,279,13.0
2009-08-04,271,13.0
2009-08-05,272,13.0
2009-08-06,265,13.0
2009-08-07,268,11.0
2009-08-08,275,11.0
2009-08-09,276,13.0
2009-08-10,281,12.0
2009-08-11,278,10.0
2009-08-12,288,9.0
2009-08-13,298,7.0
2009-08-14,318,10.0
2009-08-15,315,11.0
2009-08-16,315,10.0
2009-08-17,319,12.0
2009-08-18,298,14.0
2009-08-19,144,6.0
2009-08-20,161,8.0
2009-08-21,187,7.0
2009-08-22,243,6.0
2009-08-23,273,9.0
2009-08-24,293,15.0
2009-08-25,279,15.0
2009-08-26,278,11.0
2009-08-27,282,14.0
2009-08-28,261,15.0
2009-08-29,259,16.0
2009-08-30,244,11.0
2009-08-31,281,9.0
2009-09-01,306,11.0
2009-09-02,293,12.0
2009-09-03,283,19.0
2009-09-04,282,22.0
2009-09-05,290,22.0
2009-09-06,285,17.0
2009-09-07,289,12.0
2009-09-08,238,10.0
2009-09-09,234,6.0
2009-09-10,239,9.0
2009-09-11,289,6.0
2009-09-12,286,6.0
2009-09-13,319,10.0
2009-09-14,303,8.0
2009-09-15,306,10.0
2009-09-16,328,11.0
2009-09-17,243,12.0
2009-09-18,167,5.0
2009-09-19,307,8.0
2009-09-20,325,10.0
2009-09-21,334,12.0
2009-09-22,180,7.0
2009-09-23,170,8.0
2009-09-24,226,8.0
2009-09-25,288,8.0
2009-09-26,276,9.0
2009-09-27,315,13.0
2009-09-28,315,10.0
2009-09-29,309,11.0
2009-09-30,300,14.0
2009-10-01,301,20.0
2009-10-02,288,21.0
2009-10-03,277,16.0
2009-10-04,254,13.0
2009-10-05,255,15.0
2009-10-06,263,10.0
2009-10-07,298,8.0
2009-10-08,289,8.0
2009-10-09,197,10.0
2009-10-10,238,9.0
2009-10-11,237,8.0
2009-10-12,194,5.0
2009-10-13,92,6.0
2009-10-14,235,6.0
2009-10-15,131,9.0
2009-10-16,148,8.0
2009-10-17,168,8.0
2009-10-18,173,6.0
2009-10-19,158,7.0
2009-10-20,143,6.0
2009-10-21,151,7.0
2009-10-22,148,9.0
2009-10-23,159,8.0
2009-10-24,142,7.0
2009-10-25,145,9.0
2009-10-26,152,10.0
2009-10-27,143,9.0
2009-10-28,130,7.0
2009-10-29,66,9.0
2009-10-30,163,10.0
2009-10-31,82,9.0
2009-11-01,84,10.0
2009-11-02,60,11.0
2009-11-03,91,13.0
2009-11-04,132,11.0
2009-11-05,50,12.0
2009-11-06,59,10.0
2009-11-07,61,11.0
2009-11-08,59,13.0
2009-11-09,84,12.0
2009-11-10,135,25.0
2009-11-11,204,24.0
2009-11-12,185,9.0
2009-11-13,188,7.0
2009-11-14,107,9.0
2009-11-15,156,8.0
2009-11-16,144,8.0
2009-11-17,178,12.0
2009-11-18,186,5.0
2009-11-19,197,5.0
2009-11-20,79,5.0
2009-11-21,67,8.0
2009-11-22,159,8.0
2009-11-23,118,9.0
2009-11-24,157,8.0
2009-11-25,133,7.0
2009-11-26,143,7.0
2009-11-27,95,9.0
2009-11-28,89,11.0
2009-11-29,158,12.0
2009-11-30,130,11.0
2009-12-01,152,11.0
2009-12-02,145,12.0
2009-12-03,127,8.0
2009-12-04,103,6.0
2009-12-05,117,8.0
2009-12-06,134,9.0
2009-12-07,135,9.0
2009-12-08,77,11.0
2009-12-09,96,12.0
2009-12-10,96,12.0
2009-12-11,102,12.0
2009-12-12,140,12.0
2009-12-13,89,11.0
2009-12-14,153,10.0
2009-12-15,128,11.0
2009-12-16,101,12.0
2009-12-17,172,9.0
2009-12-18,127,8.0
2009-12-19,127,11.0
2009-12-20,70,15.0
2009-12-21,76,15.0
2009-12-22,77,13.0
2009-12-23,85,12.0
2009-12-24,64,15.0
2009-12-25,142,12.0
2009-12-26,143,10.0
2009-12-27,204,8.0
2009-12-28,153,7.0
2009-12-29,95,8.0
2009-12-30,206,6.0
2009-12-31,165,7.0
2010-01-01,136,7.0
2010-01-02,131,9.0
2010-01-03,148,9.0
2010-01-04,144,9.0
2010-01-05,136,11.0
2010-01-06,135,9.0
2010-01-07,135,12.0
2010-01-08,136,11.0
2010-01-09,140,10.0
2010-01-10,134,8.0
2010-01-11,154,7.0
2010-01-12,222,7.0
2010-01-13,169,12.0
2010-01-14,142,9.0
2010-01-15,89,10.0
2010-01-16,91,11.0
2010-01-17,150,11.0
2010-01-18,183,11.0
2010-01-19,168,10.0
2010-01-20,127,9.0
2010-01-21,134,9.0
2010-01-22,137,11.0
2010-01-23,149,12.0
2010-01-24,144,11.0
2010-01-25,140,9.0
2010-01-26,134,11.0
2010-01-27,173,11.0
2010-01-28,181,11.0
2010-01-29,189,7.0
2010-01-30,136,11.0
2010-01-31,135,10.0
2010-02-01,199,9.0
2010-02-02,168,10.0
2010-02-03,208,10.0
2010-02-04,207,11.0
2010-02-05,140,11.0
2010-02-06,146,10.0
2010-02-07,139,11.0
2010-02-08,176,11.0
2010-02-09,244,13.0
2010-02-10,210,9.0
2010-02-11,202,10.0
2010-02-12,199,12.0
2010-02-13,194,12.0
2010-02-14,280,12.0
2010-02-15,201,12.0
2010-02-16,236,12.0
2010-02-17,242,7.0
2010-02-18,238,8.0
2010-02-19,180,10.0
2010-02-20,210,9.0
2010-02-21,245,9.0
2010-02-22,208,12.0
2010-02-23,229,11.0
2010-02-24,242,14.0
2010-02-25,240,12.0
2010-02-26,275,12.0
2010-02-27,194,12.0
2010-02-28,222,9.0
2010-03-01,205,10.0
2010-03-02,196,9.0
2010-03-03,233,13.0
2010-03-04,318,13.0
2010-03-05,317,12.0
2010-03-06,313,13.0
2010-03-07,327,16.0
2010-03-08,282,15.0
2010-03-09,184,10.0
2010-03-10,181,11.0
2010-03-11,213,10.0
2010-03-12,194,9.0
2010-03-13,199,10.0
2010-03-14,222,11.0
2010-03-15,240,14.0
2010-03-16,188,9.0
2010-03-17,237,11.0
2010-03-18,199,11.0
2010-03-19,172,10.0
2010-03-20,223,10.0
2010-03-21,253,10.0
2010-03-22,260,10.0
2010-03-23,225,9.0
2010-03-24,218,11.0
2010-03-25,199,12.0
2010-03-26,296,12.0
2010-03-27,263,11.0
2010-03-28,269,11.0
2010-03-29,278,8.0
2010-03-30,305,13.0
2010-03-31,312,14.0
2010-04-01,321,16.0
2010-04-02,322,16.0
2010-04-03,213,10.0
2010-04-04,177,10.0
2010-04-05,185,10.0
2010-04-06,233,9.0
2010-04-07,186,10.0
2010-04-08,213,8.0
2010-04-09,226,10.0
2010-04-10,281,13.0
2010-04-11,299,12.0
2010-04-12,270,9.0
2010-04-13,248,9.0
2010-04-14,280,10.0
2010-04-15,291,11.0
2010-04-16,254,9.0
2010-04-17,227,10.0
2010-04-18,248,9.0
2010-04-19,268,9.0
2010-04-20,304,12.0
2010-04-21,300,11.0
2010-04-22,301,12.0
2010-04-23,262,9.0
2010-04-24,233,9.0
2010-04-25,238,9.0
2010-04-26,276,10.0
2010-04-27,268,9.0
2010-04-28,283,10.0
2010-04-29,215,9.0
2010-04-30,209,6.0
2010-05-01,280,11.0
2010-05-02,298,11.0
2010-05-03,264,11.0
2010-05-04,301,12.0
2010-05-05,294,12.0
2010-05-06,313,14.0
2010-05-07,302,11.0
2010-05-08,277,9.0
2010-05-09,294,10.0
2010-05-10,272,9.0
2010-05-11,290,8.0
2010-05-12,305,11.0
2010-05-13,305,11.0
2010-05-14,302,10.0
2010-05-15,312,10.0
2010-05-16,292,9.0
2010-05-17,271,12.0
2010-05-18,293,12.0
2010-05-19,280,13.0
2010-05-20,292,16.0
2010-05-21,281,14.0
2010-05-22,276,13.0
2010-05-23,281,13.0
2010-05-24,267,12.0
2010-05-25,287,13.0
2010-05-26,277,12.0
2010-05-27,282,12.0
2010-05-28,261,10.0
2010-05-29,238,9.0
2010-05-30,194,11.0
2010-05-31,194,11.0
2010-06-01,219,10.0
2010-06-02,251,9.0
2010-06-03,316,11.0
2010-06-04,307,14.0
2010-06-05,299,15.0
2010-06-06,267,13.0
2010-06-07,265,12.0
2010-06-08,270,11.0
2010-06-09,285,11.0
2010-06-10,196,8.0
2010-06-11,167,8.0
2010-06-12,205,6.0
2010-06-13,164,9.0
2010-06-14,220,19.0
2010-06-15,229,21.0
2010-06-16,226,19.0
2010-06-17,240,18.0
2010-06-18,248,15.0
2010-06-19,200,12.0
2010-06-20,191,13.0
2010-06-21,195,8.0
2010-06-22,236,7.0
2010-06-23,265,13.0
2010-06-24,266,11.0
2010-06-25,273,15.0
2010-06-26,244,11.0
2010-06-27,222,11.0
2010-06-28,239,9.0
2010-06-29,250,8.0
2010-06-30,247,9.0
2010-07-01,248,12.0
2010-07-02,250,12.0
2010-07-03,254,12.0
2010-07-04,219,13.0
2010-07-05,231,13.0
2010-07-06,236,10.0
2010-07-07,259,10.0
2010-07-08,222,6.0
2010-07-09,240,5.0
2010-07-10,246,6.0
2010-07-11,255,7.0
2010-07-12,243,5.0
2010-07-13,251,7.0
2010-07-14,284,9.0
2010-07-15,279,9.0
2010-07-16,283,12.0
2010-07-17,237,8.0
2010-07-18,231,11.0
2010-07-19,262,14.0
2010-07-20,269,19.0
2010-07-21,278,17.0
2010-07-22,265,14.0
2010-07-23,256,17.0
2010-07-24,259,19.0
2010-07-25,263,21.0
2010-07-26,254,23.0
2010-07-27,252,21.0
2010-07-28,263,18.0
2010-07-29,278,18.0
2010-07-30,264,15.0
2010-07-31,264,16.0
2010-08-01,258,17.0
2010-08-02,254,16.0
2010-08-03,261,21.0
2010-08-04,274,16.0
2010-08-05,281,10.0
2010-08-06,289,12.0
2010-08-07,281,12.0
2010-08-08,277,15.0
2010-08-09,288,13.0
2010-08-10,286,11.0
2010-08-11,288,11.0
2010-08-12,308,11.0
2010-08-13,310,9.0
2010-08-14,290,9.0
2010-08-15,290,8.0
2010-08-16,282,12.0
2010-08-17,293,13.0
2010-08-18,282,13.0
2010-08-19,305,10.0
2010-08-20,283,8.0
2010-08-21,198,9.0
2010-08-22,252,7.0
2010-08-23,316,12.0
2010-08-24,307,15.0
2010-08-25,307,13.0
2010-08-26,297,11.0
2010-08-27,278,12.0
2010-08-28,252,9.0
2010-08-29,266,11.0
2010-08-30,269,17.0
2010-08-31,248,17.0
2010-09-01,244,14.0
2010-09-02,273,13.0
2010-09-03,286,12.0
2010-09-04,271,12.0
2010-09-05,237,7.0
2010-09-06,245,9.0
2010-09-07,279,14.0
2010-09-08,268,15.0
2010-09-09,244,13.0
2010-09-10,243,10.0
2010-09-11,268,9.0
2010-09-12,274,5.0
2010-09-13,230,5.0
2010-09-14,184,6.0
2010-09-15,211,8.0
2010-09-16,269,8.0
2010-09-17,279,10.0
2010-09-18,265,10.0
2010-09-19,238,9.0
2010-09-20,200,6.0
2010-09-21,173,5.0
2010-09-22,196,7.0
2010-09-23,240,9.0
2010-09-24,227,6.0
2010-09-25,180,7.0
2010-09-26,179,6.0
2010-09-27,145,5.0
2010-09-28,174,8.0
2010-09-29,199,6.0
2010-09-30,193,7.0
2010-10-01,169,6.0
2010-10-02,193,5.0
2010-10-03,194,6.0
2010-10-04,161,6.0
2010-10-05,169,5.0
2010-10-06,174,6.0
2010-10-07,193,7.0
2010-10-08,215,6.0
2010-10-09,282,7.0
2010-10-10,304,7.0
2010-10-11,285,6.0
2010-10-12,183,5.0
2010-10-13,196,6.0
2010-10-14,189,4.0
2010-10-15,220,8.0
2010-10-16,290,9.0
2010-10-17,241,6.0
2010-10-18,174,10.0
2010-10-19,184,10.0
2010-10-20,187,9.0
2010-10-21,179,9.0
2010-10-22,186,7.0
2010-10-23,224,7.0
2010-10-24,188,6.0
2010-10-25,206,5.0
2010-10-26,207,5.0
2010-10-27,205,6.0
2010-10-28,199,9.0
2010-10-29,131,8.0
2010-10-30,154,9.0
2010-10-31,117,9.0
2010-11-01,151,8.0
2010-11-02,180,8.0
2010-11-03,116,11.0
2010-11-04,158,8.0
2010-11-05,219,7.0
2010-11-06,159,6.0
2010-11-07,114,7.0
2010-11-08,181,6.0
2010-11-09,165,11.0
2010-11-10,140,9.0
2010-11-11,166,8.0
2010-11-12,229,6.0
2010-11-13,167,6.0
2010-11-14,158,6.0
2010-11-15,161,6.0
2010-11-16,97,7.0
2010-11-17,119,7.0
2010-11-18,131,9.0
2010-11-19,153,8.0
2010-11-20,136,8.0
2010-11-21,136,9.0
2010-11-22,155,9.0
2010-11-23,167,8.0
2010-11-24,172,6.0
2010-11-25,147,8.0
2010-11-26,114,7.0
2010-11-27,108,7.0
2010-11-28,60,10.0
2010-11-29,69,10.0
2010-11-30,68,11.0
2010-12-01,67,10.0
2010-12-02,160,10.0
2010-12-03,86,10.0
2010-12-04,93,8.0
2010-12-05,166,9.0
2010-12-06,130,9.0
2010-12-07,157,9.0
2010-12-08,170,7.0
2010-12-09,177,7.0
2010-12-10,174,6.0
2010-12-11,250,7.0
2010-12-12,282,8.0
2010-12-13,210,7.0
2010-12-14,148,7.0
2010-12-15,147,8.0
2010-12-16,144,9.0
2010-12-17,135,9.0
2010-12-18,120,9.0
2010-12-19,69,14.0
2010-12-20,100,12.0
2010-12-21,122,10.0
2010-12-22,154,11.0
2010-12-23,148,9.0
2010-12-24,148,9.0
2010-12-25,141,9.0
2010-12-26,185,8.0
2010-12-27,142,8.0
2010-12-28,144,9.0
2010-12-29,134,9.0
2010-12-30,177,9.0
2010-12-31,250,11.0
2011-01-01,236,9.0
2011-01-02,230,7.0
2011-01-03,181,7.0
2011-01-04,142,9.0
2011-01-05,159,9.0
2011-01-06,155,11.0
2011-01-07,148,11.0
2011-01-08,143,10.0
2011-01-09,139,9.0
2011-01-10,152,10.0
2011-01-11,146,11.0
2011-01-12,145,9.0
2011-01-13,152,10.0
2011-01-14,150,11.0
2011-01-15,146,11.0
2011-01-16,144,11.0
2011-01-17,132,9.0
2011-01-18,141,9.0
2011-01-19,199,9.0
2011-01-20,148,9.0
2011-01-21,117,9.0
2011-01-22,154,12.0
2011-01-23,155,10.0
2011-01-24,159,11.0
2011-01-25,83,11.0
2011-01-26,103,10.0
2011-01-27,154,11.0
2011-01-28,145,12.0
2011-01-29,144,11.0
2011-01-30,151,11.0
2011-01-31,151,11.0
2011-02-01,155,11.0
2011-02-02,156,10.0
2011-02-03,187,10.0
2011-02-04,146,11.0
2011-02-05,144,10.0
2011-02-06,137,10.0
2011-02-07,144,10.0
2011-02-08,147,9.0
2011-02-09,152,9.0
2011-02-10,158,9.0
2011-02-11,139,12.0
2011-02-12,147,10.0
2011-02-13,193,10.0
2011-02-14,175,8.0
2011-02-15,197,7.0
2011-02-16,238,8.0
2011-02-17,239,9.0
2011-02-18,321,10.0
2011-02-19,234,9.0
2011-02-20,244,10.0
2011-02-21,235,8.0
2011-02-22,186,7.0
2011-02-23,236,9.0
2011-02-24,243,13.0
2011-02-25,284,13.0
2011-02-26,279,11.0
2011-02-27,213,10.0
2011-02-28,171,7.0
2011-03-01,148,10.0
2011-03-02,203,9.0
2011-03-03,216,10.0
2011-03-04,227,10.0
2011-03-05,219,10.0
2011-03-06,213,10.0
2011-03-07,175,8.0
2011-03-08,256,7.0
2011-03-09,239,8.0
2011-03-10,284,10.0
2011-03-11,238,9.0
2011-03-12,166,8.0
2011-03-13,191,8.0
2011-03-14,225,8.0
2011-03-15,148,8.0
2011-03-16,140,8.0
2011-03-17,138,8.0
2011-03-18,200,9.0
2011-03-19,198,8.0
2011-03-20,220,8.0
2011-03-21,238,8.0
2011-03-22,271,10.0
2011-03-23,231,12.0
2011-03-24,274,11.0
2011-03-25,276,11.0
2011-03-26,230,10.0
2011-03-27,270,9.0
2011-03-28,251,8.0
2011-03-29,243,7.0
2011-03-30,211,7.0
2011-03-31,237,6.0
2011-04-01,237,9.0
2011-04-02,270,11.0
2011-04-03,268,10.0
2011-04-04,317,10.0
2011-04-05,314,9.0
2011-04-06,230,8.0
2011-04-07,232,9.0
2011-04-08,304,10.0
2011-04-09,236,9.0
2011-04-10,240,8.0
2011-04-11,232,8.0
2011-04-12,233,8.0
2011-04-13,288,8.0
2011-04-14,279,7.0
2011-04-15,261,8.0
2011-04-16,264,8.0
2011-04-17,287,9.0
2011-04-18,245,9.0
2011-04-19,256,8.0
2011-04-20,233,9.0
2011-04-21,248,8.0
2011-04-22,209,8.0
2011-04-23,260,8.0
2011-04-24,270,9.0
2011-04-25,268,9.0
2011-04-26,267,10.0
2011-04-27,304,10.0
2011-04-28,277,9.0
2011-04-29,299,12.0
2011-04-30,298,10.0
2011-05-01,292,10.0
2011-05-02,296,10.0
2011-05-03,300,11.0
2011-05-04,303,13.0
2011-05-05,316,14.0
2011-05-06,313,13.0
2011-05-07,300,13.0
2011-05-08,287,11.0
2011-05-09,289,9.0
2011-05-10,265,8.0
2011-05-11,279,9.0
2011-05-12,293,11.0
2011-05-13,302,13.0
2011-05-14,297,11.0
2011-05-15,222,8.0
2011-05-16,259,8.0
2011-05-17,260,9.0
2011-05-18,255,9.0
2011-05-19,268,8.0
2011-05-20,247,9.0
2011-05-21,232,8.0
2011-05-22,245,10.0
2011-05-23,284,10.0
2011-05-24,298,13.0
2011-05-25,304,14.0
2011-05-26,305,12.0
2011-05-27,301,9.0
2011-05-28,290,11.0
2011-05-29,283,13.0
2011-05-30,271,11.0
2011-05-31,241,9.0
2011-06-01,235,8.0
2011-06-02,190,10.0
2011-06-03,169,10.0
2011-06-04,217,20.0
2011-06-05,221,18.0
2011-06-06,227,18.0
2011-06-07,209,18.0
2011-06-08,221,22.0
2011-06-09,211,21.0
2011-06-10,227,20.0
2011-06-11,240,17.0
2011-06-12,239,15.0
2011-06-13,244,17.0
2011-06-14,250,14.0
2011-06-15,257,17.0
2011-06-16,255,16.0
2011-06-17,255,19.0
2011-06-18,264,21.0
2011-06-19,271,19.0
2011-06-20,263,16.0
2011-06-21,269,14.0
2011-06-22,265,18.0
2011-06-23,280,16.0
2011-06-24,277,16.0
2011-06-25,282,18.0
2011-06-26,272,18.0
2011-06-27,254,15.0
2011-06-28,260,18.0
2011-06-29,260,12.0
2011-06-30,208,7.0
2011-07-01,211,9.0
2011-07-02,236,8.0
2011-07-03,209,8.0
2011-07-04,223,7.0
2011-07-05,258,8.0
2011-07-06,267,9.0
2011-07-07,220,7.0
2011-07-08,259,11.0
2011-07-09,258,9.0
2011-07-10,234,11.0
2011-07-11,293,14.0
2011-07-12,291,15.0
2011-07-13,285,15.0
2011-07-14,253,18.0
2011-07-15,256,20.0
2011-07-16,253,25.0
2011-07-17,253,23.0
2011-07-18,256,23.0
2011-07-19,267,22.0
2011-07-20,270,20.0
2011-07-21,269,20.0
2011-07-22,260,18.0
2011-07-23,268,21.0
2011-07-24,274,17.0
2011-07-25,272,13.0
2011-07-26,247,8.0
2011-07-27,268,11.0
2011-07-28,267,11.0
2011-07-29,282,13.0
2011-07-30,273,15.0
2011-07-31,261,15.0
2011-08-01,255,16.0
2011-08-02,255,20.0
2011-08-03,258,21.0
2011-08-04,265,17.0
2011-08-05,269,17.0
2011-08-06,278,20.0
2011-08-07,270,18.0
2011-08-08,264,17.0
2011-08-09,256,16.0
2011-08-10,269,15.0
2011-08-11,275,14.0
2011-08-12,270,18.0
2011-08-13,250,15.0
2011-08-14,240,12.0
2011-08-15,241,9.0
2011-08-16,284,8.0
2011-08-17,281,7.0
2011-08-18,273,9.0
2011-08-19,257,11.0
2011-08-20,250,9.0
2011-08-21,303,9.0
2011-08-22,229,6.0
2011-08-23,280,10.0
2011-08-24,286,12.0
2011-08-25,286,11.0
2011-08-26,294,11.0
2011-08-27,276,16.0
2011-08-28,260,19.0
2011-08-29,262,23.0
2011-08-30,257,20.0
2011-08-31,246,19.0
2011-09-01,243,21.0
2011-09-02,241,23.0
2011-09-03,245,23.0
2011-09-04,254,17.0
2011-09-05,243,15.0
2011-09-06,243,16.0
2011-09-07,248,17.0
2011-09-08,265,16.0
2011-09-09,268,14.0
2011-09-10,258,11.0
2011-09-11,263,12.0
2011-09-12,262,10.0
2011-09-13,257,11.0
2011-09-14,247,9.0
2011-09-15,279,14.0
2011-09-16,265,11.0
2011-09-17,225,12.0
2011-09-18,214,7.0
2011-09-19,217,7.0
2011-09-20,243,8.0
2011-09-21,280,10.0
2011-09-22,292,9.0
2011-09-23,265,5.0
2011-09-24,227,7.0
2011-09-25,198,5.0
2011-09-26,231,6.0
2011-09-27,267,8.0
2011-09-28,216,6.0
2011-09-29,259,6.0
2011-09-30,195,7.0
2011-10-01,303,7.0
2011-10-02,315,10.0
2011-10-03,277,10.0
2011-10-04,321,10.0
2011-10-05,196,10.0
2011-10-06,271,6.0
2011-10-07,223,7.0
2011-10-08,208,6.0
2011-10-09,216,6.0
2011-10-10,175,5.0
2011-10-11,209,7.0
2011-10-12,243,6.0
2011-10-13,159,5.0
2011-10-14,209,7.0
2011-10-15,155,6.0
2011-10-16,184,6.0
2011-10-17,179,6.0
2011-10-18,208,4.0
2011-10-19,238,6.0
2011-10-20,194,6.0
2011-10-21,278,5.0
2011-10-22,114,8.0
2011-10-23,142,8.0
2011-10-24,143,7.0
2011-10-25,120,8.0
2011-10-26,81,12.0
2011-10-27,129,11.0
2011-10-28,144,7.0
2011-10-29,113,10.0
2011-10-30,113,9.0
2011-10-31,132,9.0
2011-11-01,120,7.0
2011-11-02,161,7.0
2011-11-03,147,7.0
2011-11-04,137,8.0
2011-11-05,137,8.0
2011-11-06,129,9.0
2011-11-07,137,8.0
2011-11-08,96,7.0
2011-11-09,83,8.0
2011-11-10,154,8.0
2011-11-11,187,10.0
2011-11-12,157,7.0
2011-11-13,111,8.0
2011-11-14,111,8.0
2011-11-15,101,10.0
2011-11-16,66,11.0
2011-11-17,63,12.0
2011-11-18,65,12.0
2011-11-19,68,15.0
2011-11-20,74,14.0
2011-11-21,79,13.0
2011-11-22,69,12.0
2011-11-23,68,14.0
2011-11-24,68,12.0
2011-11-25,70,13.0
2011-11-26,68,15.0
2011-11-27,83,21.0
2011-11-28,136,20.0
2011-11-29,146,11.0
2011-11-30,139,7.0
2011-12-01,185,9.0
2011-12-02,147,7.0
2011-12-03,161,6.0
2011-12-04,137,7.0
2011-12-05,159,9.0
2011-12-06,108,9.0
2011-12-07,67,10.0
2011-12-08,60,10.0
2011-12-09,111,9.0
2011-12-10,154,10.0
2011-12-11,145,10.0
2011-12-12,113,9.0
2011-12-13,73,13.0
2011-12-14,68,13.0
2011-12-15,58,14.0
2011-12-16,68,13.0
2011-12-17,82,13.0
2011-12-18,66,13.0
2011-12-19,108,12.0
2011-12-20,66,11.0
2011-12-21,108,12.0
2011-12-22,140,12.0
2011-12-23,100,11.0
2011-12-24,98,10.0
2011-12-25,118,11.0
2011-12-26,150,11.0
2011-12-27,220,11.0
2011-12-28,126,10.0
2011-12-29,154,10.0
2011-12-30,122,12.0
2011-12-31,133,12.0
2012-01-01,143,8.0
