date,direction,speed
2008-10-31,236,11.0
2008-11-01,297,14.0
2008-11-02,251,11.0
2008-11-03,254,12.0
2008-11-04,287,15.0
2008-11-05,239,10.0
2008-11-06,236,10.0
2008-11-07,276,12.0
2008-11-08,292,15.0
2008-11-09,328,9.0
2008-11-10,210,10.0
2008-11-11,28,10.0
2008-11-12,90,7.0
2008-11-13,149,10.0
2008-11-14,199,5.0
2008-11-15,202,5.0
2008-11-16,281,4.0
2008-11-17,240,7.0
2008-11-18,269,13.0
2008-11-19,274,21.0
2008-11-20,257,14.0
2008-11-21,233,17.0
2008-11-22,275,14.0
2008-11-23,266,14.0
2008-11-24,174,8.0
2008-11-25,213,13.0
2008-11-26,241,7.0
2008-11-27,222,7.0
2008-11-28,173,16.0
2008-11-29,231,13.0
2008-11-30,279,19.0
2008-12-01,235,8.0
2008-12-02,240,6.0
2008-12-03,284,9.0
2008-12-04,234,8.0
2008-12-05,213,24.0
2008-12-06,285,15.0
2008-12-07,257,7.0
2008-12-08,206,13.0
2008-12-09,232,12.0
2008-12-10,300,12.0
2008-12-11,230,14.0
2008-12-12,293,10.0
2008-12-13,222,6.0
2008-12-14,297,16.0
2008-12-15,261,7.0
2008-12-16,173,8.0
2008-12-17,198,10.0
2008-12-18,286,12.0
2008-12-19,290,8.0
2008-12-20,217,14.0
2008-12-21,224,11.0
2008-12-22,197,19.0
2008-12-23,251,10.0
2008-12-24,236,7.0
2008-12-25,232,12.0
2008-12-26,293,32.0
2008-12-27,287,32.0
2008-12-28,279,24.0
2008-12-29,279,17.0
2008-12-30,262,11.0
2008-12-31,285,24.0
2009-01-01,284,16.0
2009-01-02,293,16.0
2009-01-03,288,17.0
2009-01-04,277,14.0
2009-01-05,295,9.0
2009-01-06,288,10.0
2009-01-07,299,9.0
2009-01-08,213,8.0
2009-01-09,94,6.0
2009-01-10,257,24.0
2009-01-11,269,19.0
2009-01-12,196,12.0
2009-01-13,259,15.0
2009-01-14,250,14.0
2009-01-15,282,19.0
2009-01-16,256,12.0
2009-01-17,275,15.0
2009-01-18,222,10.0
2009-01-19,260,23.0
2009-01-20,285,13.0
2009-01-21,229,7.0
2009-01-22,179,4.0
2009-01-23,191,10.0
2009-01-24,260,13.0
2009-01-25,235,13.0
2009-01-26,259,11.0
2009-01-27,297,12.0
2009-01-28,195,9.0
2009-01-29,207,10.0
2009-01-30,137,12.0
2009-01-31,145,37.0
2009-02-01,322,25.0
2009-02-02,294,11.0
2009-02-03,234,15.0
2009-02-04,284,7.0
2009-02-05,245,9.0
2009-02-06,296,17.0
2009-02-07,260,11.0
2009-02-08,291,27.0
2009-02-09,224,10.0
2009-02-10,294,10.0
2009-02-11,206,9.0
2009-02-12,283,15.0
2009-02-13,193,12.0
2009-02-14,254,26.0
2009-02-15,266,12.0
2009-02-16,309,17.0
2009-02-17,299,20.0
2009-02-18,269,14.0
2009-02-19,284,17.0
2009-02-20,225,24.0
2009-02-21,286,29.0
2009-02-22,228,11.0
2009-02-23,200,14.0
2009-02-24,222,11.0
2009-02-25,277,11.0
2009-02-26,278,11.0
2009-02-27,217,5.0
2009-02-28,287,11.0
2009-03-01,183,5.0
2009-03-02,305,16.0
2009-03-03,187,7.0
2009-03-04,241,15.0
2009-03-05,256,10.0
2009-03-06,175,24.0
2009-03-07,288,23.0
2009-03-08,213,6.0
2009-03-09,207,8.0
2009-03-10,304,13.0
2009-03-11,290,26.0
2009-03-12,304,17.0
2009-03-13,206,19.0
2009-03-14,252,31.0
2009-03-15,267,14.0
2009-03-16,219,10.0
2009-03-17,267,12.0
2009-03-18,218,15.0
2009-03-19,246,10.0
2009-03-20,275,17.0
2009-03-21,248,13.0
2009-03-22,191,25.0
2009-03-23,287,24.0
2009-03-24,229,12.0
2009-03-25,110,15.0
2009-03-26,292,16.0
2009-03-27,293,13.0
2009-03-28,297,16.0
2009-03-29,307,15.0
2009-03-30,247,11.0
2009-03-31,210,7.0
2009-04-01,53,11.0
2009-04-02,328,23.0
2009-04-03,289,15.0
2009-04-04,237,10.0
2009-04-05,286,14.0
2009-04-06,225,7.0
2009-04-07,283,9.0
2009-04-08,203,8.0
2009-04-09,229,10.0
2009-04-10,248,12.0
2009-04-11,153,12.0
2009-04-12,175,12.0
2009-04-13,246,8.0
2009-04-14,138,5.0
2009-04-15,247,18.0
2009-04-16,177,10.0
2009-04-17,59,9.0
2009-04-18,190,8.0
2009-04-19,197,11.0
2009-04-20,134,12.0
2009-04-21,161,27.0
2009-04-22,262,17.0
2009-04-23,287,19.0
2009-04-24,213,10.0
2009-04-25,94,13.0
2009-04-26,219,17.0
2009-04-27,282,17.0
2009-04-28,269,11.0
2009-04-29,225,7.0
2009-04-30,238,7.0
2009-05-01,266,9.0
2009-05-02,208,9.0
2009-05-03,171,5.0
2009-05-04,202,6.0
2009-05-05,187,10.0
2009-05-06,78,9.0
2009-05-07,41,13.0
2009-05-08,60,10.0
2009-05-09,233,11.0
2009-05-10,174,11.0
2009-05-11,72,7.0
2009-05-12,202,6.0
2009-05-13,289,16.0
2009-05-14,268,18.0
2009-05-15,218,13.0
2009-05-16,197,15.0
2009-05-17,181,24.0
2009-05-18,265,15.0
2009-05-19,246,11.0
2009-05-20,227,8.0
2009-05-21,213,11.0
2009-05-22,186,19.0
2009-05-23,272,10.0
2009-05-24,206,7.0
2009-05-25,159,9.0
2009-05-26,175,11.0
2009-05-27,169,14.0
2009-05-28,135,12.0
2009-05-29,54,16.0
2009-05-30,64,13.0
2009-05-31,70,8.0
2009-06-01,281,8.0
2009-06-02,223,13.0
2009-06-03,194,15.0
2009-06-04,150,13.0
2009-06-05,124,6.0
2009-06-06,56,16.0
2009-06-07,9,17.0
2009-06-08,140,8.0
2009-06-09,179,8.0
2009-06-10,164,10.0
2009-06-11,222,16.0
2009-06-12,220,10.0
2009-06-13,134,8.0
2009-06-14,192,7.0
2009-06-15,170,10.0
2009-06-16,95,8.0
2009-06-17,77,8.0
2009-06-18,156,6.0
2009-06-19,136,7.0
2009-06-20,138,8.0
2009-06-21,155,11.0
2009-06-22,108,7.0
2009-06-23,254,13.0
2009-06-24,274,6.0
2009-06-25,221,10.0
2009-06-26,226,10.0
2009-06-27,242,8.0
2009-06-28,150,7.0
2009-06-29,106,9.0
2009-06-30,141,9.0
2009-07-01,201,7.0
2009-07-02,118,6.0
2009-07-03,190,9.0
2009-07-04,101,6.0
2009-07-05,197,7.0
2009-07-06,202,8.0
2009-07-07,206,8.0
2009-07-08,219,15.0
2009-07-09,231,6.0
2009-07-10,240,18.0
2009-07-11,228,9.0
2009-07-12,208,10.0
2009-07-13,231,16.0
2009-07-14,235,11.0
2009-07-15,209,15.0
2009-07-16,278,11.0
2009-07-17,193,9.0
2009-07-18,159,7.0
2009-07-19,223,14.0
2009-07-20,162,10.0
2009-07-21,98,7.0
2009-07-22,249,6.0
2009-07-23,164,4.0
2009-07-24,162,16.0
2009-07-25,182,17.0
2009-07-26,226,5.0
2009-07-27,206,11.0
2009-07-28,194,13.0
2009-07-29,172,14.0
2009-07-30,160,11.0
2009-07-31,33,11.0
2009-08-01,79,9.0
2009-08-02,75,5.0
2009-08-03,126,7.0
2009-08-04,36,9.0
2009-08-05,154,10.0
2009-08-06,138,8.0
2009-08-07,133,6.0
2009-08-08,63,8.0
2009-08-09,150,8.0
2009-08-10,147,9.0
2009-08-11,70,12.0
2009-08-12,151,8.0
2009-08-13,203,12.0
2009-08-14,244,11.0
2009-08-15,182,9.0
2009-08-16,178,8.0
2009-08-17,86,7.0
2009-08-18,124,8.0
2009-08-19,150,10.0
2009-08-20,175,13.0
2009-08-21,223,13.0
2009-08-22,289,7.0
2009-08-23,256,9.0
2009-08-24,257,7.0
2009-08-25,163,9.0
2009-08-26,90,8.0
2009-08-27,182,12.0
2009-08-28,182,13.0
2009-08-29,215,7.0
2009-08-30,110,16.0
2009-08-31,66,23.0
2009-09-01,205,13.0
2009-09-02,71,11.0
2009-09-03,69,8.0
2009-09-04,112,3.0
2009-09-05,151,6.0
2009-09-06,121,10.0
2009-09-07,115,8.0
2009-09-08,140,9.0
2009-09-09,310,12.0
2009-09-10,268,13.0
2009-09-11,245,8.0
2009-09-12,197,8.0
2009-09-13,273,14.0
2009-09-14,221,9.0
2009-09-15,191,7.0
2009-09-16,209,9.0
2009-09-17,210,9.0
2009-09-18,121,6.0
2009-09-19,98,11.0
2009-09-20,186,15.0
2009-09-21,204,10.0
2009-09-22,183,12.0
2009-09-23,149,7.0
2009-09-24,158,5.0
2009-09-25,88,8.0
2009-09-26,176,7.0
2009-09-27,116,9.0
2009-09-28,165,17.0
2009-09-29,273,10.0
2009-09-30,195,7.0
2009-10-01,136,8.0
2009-10-02,186,20.0
2009-10-03,284,10.0
2009-10-04,233,9.0
2009-10-05,196,8.0
2009-10-06,102,6.0
2009-10-07,44,13.0
2009-10-08,157,30.0
2009-10-09,289,16.0
2009-10-10,264,8.0
2009-10-11,287,13.0
2009-10-12,230,8.0
2009-10-13,273,8.0
2009-10-14,239,9.0
2009-10-15,178,8.0
2009-10-16,212,6.0
2009-10-17,195,11.0
2009-10-18,221,6.0
2009-10-19,245,12.0
2009-10-20,260,13.0
2009-10-21,268,10.0
2009-10-22,264,9.0
2009-10-23,215,6.0
2009-10-24,143,8.0
2009-10-25,64,12.0
2009-10-26,81,17.0
2009-10-27,265,25.0
2009-10-28,220,9.0
2009-10-29,224,10.0
2009-10-30,267,8.0
2009-10-31,153,9.0
2009-11-01,214,13.0
2009-11-02,143,17.0
2009-11-03,288,11.0
2009-11-04,222,12.0
2009-11-05,253,8.0
2009-11-06,206,8.0
2009-11-07,192,7.0
2009-11-08,195,10.0
2009-11-09,230,7.0
2009-11-10,201,5.0
2009-11-11,175,13.0
2009-11-12,157,17.0
2009-11-13,82,14.0
2009-11-14,194,19.0
2009-11-15,264,15.0
2009-11-16,266,12.0
2009-11-17,167,14.0
2009-11-18,312,19.0
2009-11-19,255,9.0
2009-11-20,248,9.0
2009-11-21,267,13.0
2009-11-22,186,6.0
2009-11-23,297,8.0
2009-11-24,203,9.0
2009-11-25,243,11.0
2009-11-26,241,8.0
2009-11-27,224,10.0
2009-11-28,309,14.0
2009-11-29,190,8.0
2009-11-30,289,7.0
2009-12-01,221,8.0
2009-12-02,230,6.0
2009-12-03,57,11.0
2009-12-04,310,13.0
2009-12-05,149,14.0
2009-12-06,265,13.0
2009-12-07,291,16.0
2009-12-08,300,8.0
2009-12-09,222,6.0
2009-12-10,161,11.0
2009-12-11,117,10.0
2009-12-12,210,13.0
2009-12-13,313,13.0
2009-12-14,267,8.0
2009-12-15,260,12.0
2009-12-16,179,11.0
2009-12-17,196,9.0
2009-12-18,280,14.0
2009-12-19,264,14.0
2009-12-20,227,14.0
2009-12-21,278,18.0
2009-12-22,245,13.0
2009-12-23,251,10.0
2009-12-24,281,14.0
2009-12-25,237,10.0
2009-12-26,211,15.0
2009-12-27,245,11.0
2009-12-28,239,14.0
2009-12-29,284,12.0
2009-12-30,217,12.0
2009-12-31,285,18.0
2010-01-01,282,32.0
2010-01-02,285,32.0
2010-01-03,270,12.0
2010-01-04,254,13.0
2010-01-05,247,22.0
2010-01-06,274,27.0
2010-01-07,321,11.0
2010-01-08,276,9.0
2010-01-09,263,13.0
2010-01-10,269,15.0
2010-01-11,234,9.0
2010-01-12,264,7.0
2010-01-13,286,22.0
2010-01-14,275,15.0
2010-01-15,263,12.0
2010-01-16,284,16.0
2010-01-17,288,10.0
2010-01-18,253,8.0
2010-01-19,279,12.0
2010-01-20,224,13.0
2010-01-21,280,19.0
2010-01-22,284,26.0
2010-01-23,274,9.0
2010-01-24,270,8.0
2010-01-25,239,14.0
2010-01-26,292,21.0
2010-01-27,238,12.0
2010-01-28,244,15.0
2010-01-29,284,13.0
2010-01-30,264,12.0
2010-01-31,191,9.0
2010-02-01,164,14.0
2010-02-02,246,13.0
2010-02-03,308,16.0
2010-02-04,223,8.0
2010-02-05,253,14.0
2010-02-06,292,20.0
2010-02-07,296,23.0
2010-02-08,242,9.0
2010-02-09,253,12.0
2010-02-10,293,10.0
2010-02-11,191,11.0
2010-02-12,282,13.0
2010-02-13,201,8.0
2010-02-14,251,9.0
2010-02-15,167,16.0
2010-02-16,185,15.0
2010-02-17,232,8.0
2010-02-18,192,8.0
2010-02-19,272,9.0
2010-02-20,265,13.0
2010-02-21,263,7.0
2010-02-22,187,13.0
2010-02-23,274,8.0
2010-02-24,178,8.0
2010-02-25,198,13.0
2010-02-26,210,17.0
2010-02-27,93,15.0
2010-02-28,213,10.0
2010-03-01,127,10.0
2010-03-02,43,12.0
2010-03-03,277,10.0
2010-03-04,151,13.0
2010-03-05,260,11.0
2010-03-06,253,13.0
2010-03-07,144,12.0
2010-03-08,305,9.0
2010-03-09,157,10.0
2010-03-10,214,19.0
2010-03-11,279,17.0
2010-03-12,212,14.0
2010-03-13,253,19.0
2010-03-14,302,11.0
2010-03-15,206,18.0
2010-03-16,258,20.0
2010-03-17,291,18.0
2010-03-18,166,6.0
2010-03-19,194,9.0
2010-03-20,207,15.0
2010-03-21,258,31.0
2010-03-22,284,20.0
2010-03-23,253,8.0
2010-03-24,153,12.0
2010-03-25,203,13.0
2010-03-26,297,11.0
2010-03-27,275,14.0
2010-03-28,171,11.0
2010-03-29,298,16.0
2010-03-30,311,15.0
2010-03-31,238,7.0
2010-04-01,215,15.0
2010-04-02,275,19.0
2010-04-03,261,11.0
2010-04-04,198,12.0
2010-04-05,218,12.0
2010-04-06,273,9.0
2010-04-07,304,13.0
2010-04-08,204,12.0
2010-04-09,186,17.0
2010-04-10,190,17.0
2010-04-11,218,13.0
2010-04-12,54,12.0
2010-04-13,201,12.0
2010-04-14,287,22.0
2010-04-15,303,10.0
2010-04-16,128,11.0
2010-04-17,62,12.0
2010-04-18,282,9.0
2010-04-19,216,9.0
2010-04-20,180,9.0
2010-04-21,298,13.0
2010-04-22,166,9.0
2010-04-23,139,13.0
2010-04-24,309,10.0
2010-04-25,261,9.0
2010-04-26,158,11.0
2010-04-27,140,18.0
2010-04-28,134,25.0
2010-04-29,242,15.0
2010-04-30,240,7.0
2010-05-01,271,11.0
2010-05-02,235,6.0
2010-05-03,220,13.0
2010-05-04,226,9.0
2010-05-05,223,9.0
2010-05-06,132,12.0
2010-05-07,223,23.0
2010-05-08,271,10.0
2010-05-09,295,11.0
2010-05-10,207,8.0
2010-05-11,157,9.0
2010-05-12,252,16.0
2010-05-13,289,16.0
2010-05-14,300,9.0
2010-05-15,175,10.0
2010-05-16,184,10.0
2010-05-17,217,8.0
2010-05-18,189,9.0
2010-05-19,158,9.0
2010-05-20,199,14.0
2010-05-21,302,9.0
2010-05-22,181,11.0
2010-05-23,152,13.0
2010-05-24,144,19.0
2010-05-25,193,10.0
2010-05-26,59,16.0
2010-05-27,315,9.0
2010-05-28,303,12.0
2010-05-29,150,9.0
2010-05-30,91,9.0
2010-05-31,151,8.0
2010-06-01,174,8.0
2010-06-02,175,10.0
2010-06-03,195,11.0
2010-06-04,215,8.0
2010-06-05,227,7.0
2010-06-06,225,8.0
2010-06-07,152,8.0
2010-06-08,129,6.0
2010-06-09,153,9.0
2010-06-10,171,6.0
2010-06-11,99,7.0
2010-06-12,174,8.0
2010-06-13,185,14.0
2010-06-14,166,16.0
2010-06-15,105,10.0
2010-06-16,201,10.0
2010-06-17,227,10.0
2010-06-18,166,6.0
2010-06-19,150,10.0
2010-06-20,182,4.0
2010-06-21,280,6.0
2010-06-22,168,7.0
2010-06-23,231,7.0
2010-06-24,267,13.0
2010-06-25,212,9.0
2010-06-26,214,8.0
2010-06-27,212,4.0
2010-06-28,170,5.0
2010-06-29,93,5.0
2010-06-30,116,10.0
2010-07-01,196,8.0
2010-07-02,116,6.0
2010-07-03,157,6.0
2010-07-04,65,8.0
2010-07-05,229,7.0
2010-07-06,105,5.0
2010-07-07,213,6.0
2010-07-08,215,8.0
2010-07-09,151,8.0
2010-07-10,259,9.0
2010-07-11,190,9.0
2010-07-12,231,21.0
2010-07-13,155,8.0
2010-07-14,171,10.0
2010-07-15,154,4.0
2010-07-16,76,5.0
2010-07-17,178,7.0
2010-07-18,201,8.0
2010-07-19,230,7.0
2010-07-20,264,8.0
2010-07-21,213,7.0
2010-07-22,182,7.0
2010-07-23,239,8.0
2010-07-24,230,6.0
2010-07-25,245,6.0
2010-07-26,226,7.0
2010-07-27,226,8.0
2010-07-28,197,9.0
2010-07-29,193,20.0
2010-07-30,201,14.0
2010-07-31,203,7.0
2010-08-01,196,9.0
2010-08-02,193,10.0
2010-08-03,190,13.0
2010-08-04,192,14.0
2010-08-05,186,10.0
2010-08-06,192,12.0
2010-08-07,191,9.0
2010-08-08,184,8.0
2010-08-09,200,10.0
2010-08-10,183,12.0
2010-08-11,188,13.0
2010-08-12,196,19.0
2010-08-13,224,10.0
2010-08-14,176,9.0
2010-08-15,226,7.0
2010-08-16,230,6.0
2010-08-17,242,10.0
2010-08-18,152,9.0
2010-08-19,49,8.0
2010-08-20,105,6.0
2010-08-21,184,9.0
2010-08-22,202,6.0
2010-08-23,217,9.0
2010-08-24,219,8.0
2010-08-25,178,7.0
2010-08-26,117,6.0
2010-08-27,178,6.0
2010-08-28,171,5.0
2010-08-29,176,6.0
2010-08-30,194,6.0
2010-08-31,178,9.0
2010-09-01,181,11.0
2010-09-02,187,12.0
2010-09-03,242,9.0
2010-09-04,237,10.0
2010-09-05,187,8.0
2010-09-06,193,9.0
2010-09-07,260,8.0
2010-09-08,94,8.0
2010-09-09,78,12.0
2010-09-10,241,7.0
2010-09-11,226,6.0
2010-09-12,203,9.0
2010-09-13,187,8.0
2010-09-14,156,9.0
2010-09-15,55,9.0
2010-09-16,100,10.0
2010-09-17,217,7.0
2010-09-18,199,8.0
2010-09-19,187,5.0
2010-09-20,218,6.0
2010-09-21,274,10.0
2010-09-22,166,11.0
2010-09-23,185,13.0
2010-09-24,145,17.0
2010-09-25,136,24.0
2010-09-26,219,10.0
2010-09-27,164,14.0
2010-09-28,176,13.0
2010-09-29,264,9.0
2010-09-30,124,5.0
2010-10-01,222,7.0
2010-10-02,180,8.0
2010-10-03,138,11.0
2010-10-04,215,10.0
2010-10-05,170,7.0
2010-10-06,139,8.0
2010-10-07,195,8.0
2010-10-08,124,8.0
2010-10-09,113,11.0
2010-10-10,231,10.0
2010-10-11,221,9.0
2010-10-12,155,7.0
2010-10-13,222,6.0
2010-10-14,208,9.0
2010-10-15,145,5.0
2010-10-16,253,7.0
2010-10-17,254,5.0
2010-10-18,196,9.0
2010-10-19,100,7.0
2010-10-20,183,8.0
2010-10-21,187,7.0
2010-10-22,46,14.0
2010-10-23,201,7.0
2010-10-24,223,9.0
2010-10-25,252,8.0
2010-10-26,329,16.0
2010-10-27,276,13.0
2010-10-28,198,9.0
2010-10-29,224,15.0
2010-10-30,59,18.0
2010-10-31,35,19.0
2010-11-01,166,17.0
2010-11-02,276,26.0
2010-11-03,290,18.0
2010-11-04,248,8.0
2010-11-05,296,10.0
2010-11-06,238,7.0
2010-11-07,224,6.0
2010-11-08,213,8.0
2010-11-09,270,14.0
2010-11-10,265,20.0
2010-11-11,283,11.0
2010-11-12,216,13.0
2010-11-13,248,9.0
2010-11-14,196,8.0
2010-11-15,327,16.0
2010-11-16,178,8.0
2010-11-17,171,7.0
2010-11-18,341,14.0
2010-11-19,160,8.0
2010-11-20,198,5.0
2010-11-21,212,6.0
2010-11-22,195,15.0
2010-11-23,317,15.0
2010-11-24,327,11.0
2010-11-25,211,7.0
2010-11-26,285,13.0
2010-11-27,255,11.0
2010-11-28,249,18.0
2010-11-29,267,18.0
2010-11-30,218,12.0
2010-12-01,282,7.0
2010-12-02,185,14.0
2010-12-03,199,22.0
2010-12-04,273,26.0
2010-12-05,247,8.0
2010-12-06,231,8.0
2010-12-07,301,15.0
2010-12-08,324,19.0
2010-12-09,132,5.0
2010-12-10,252,10.0
2010-12-11,209,18.0
2010-12-12,310,18.0
2010-12-13,150,8.0
2010-12-14,293,12.0
2010-12-15,263,16.0
2010-12-16,203,9.0
2010-12-17,217,12.0
2010-12-18,263,18.0
2010-12-19,170,8.0
2010-12-20,242,13.0
2010-12-21,201,9.0
2010-12-22,167,25.0
2010-12-23,294,25.0
2010-12-24,285,22.0
2010-12-25,255,21.0
2010-12-26,235,18.0
2010-12-27,259,16.0
2010-12-28,224,11.0
2010-12-29,284,21.0
2010-12-30,225,11.0
2010-12-31,248,17.0
2011-01-01,328,18.0
2011-01-02,323,12.0
2011-01-03,273,7.0
2011-01-04,295,10.0
2011-01-05,248,12.0
2011-01-06,282,23.0
2011-01-07,302,19.0
2011-01-08,279,15.0
2011-01-09,222,14.0
2011-01-10,298,17.0
2011-01-11,295,10.0
2011-01-12,241,13.0
2011-01-13,298,16.0
2011-01-14,299,9.0
2011-01-15,232,10.0
2011-01-16,302,23.0
2011-01-17,284,23.0
2011-01-18,285,18.0
2011-01-19,286,12.0
2011-01-20,289,14.0
2011-01-21,287,14.0
2011-01-22,271,10.0
2011-01-23,280,13.0
2011-01-24,209,8.0
2011-01-25,277,15.0
2011-01-26,256,10.0
2011-01-27,283,11.0
2011-01-28,284,19.0
2011-01-29,221,7.0
2011-01-30,291,17.0
2011-01-31,276,15.0
2011-02-01,276,19.0
2011-02-02,221,6.0
2011-02-03,255,6.0
2011-02-04,278,10.0
2011-02-05,279,10.0
2011-02-06,229,9.0
2011-02-07,294,20.0
2011-02-08,224,6.0
2011-02-09,137,7.0
2011-02-10,297,14.0
2011-02-11,140,8.0
2011-02-12,170,19.0
2011-02-13,282,17.0
2011-02-14,191,6.0
2011-02-15,319,16.0
2011-02-16,245,8.0
2011-02-17,237,8.0
2011-02-18,279,19.0
2011-02-19,247,9.0
2011-02-20,258,9.0
2011-02-21,182,11.0
2011-02-22,146,10.0
2011-02-23,162,9.0
2011-02-24,214,14.0
2011-02-25,262,17.0
2011-02-26,316,16.0
2011-02-27,235,15.0
2011-02-28,90,15.0
2011-03-01,211,7.0
2011-03-02,319,15.0
2011-03-03,307,15.0
2011-03-04,226,12.0
2011-03-05,223,13.0
2011-03-06,242,15.0
2011-03-07,242,11.0
2011-03-08,278,10.0
2011-03-09,269,11.0
2011-03-10,279,18.0
2011-03-11,255,13.0
2011-03-12,266,10.0
2011-03-13,253,9.0
2011-03-14,266,11.0
2011-03-15,213,10.0
2011-03-16,238,18.0
2011-03-17,289,23.0
2011-03-18,295,14.0
2011-03-19,260,13.0
2011-03-20,197,10.0
2011-03-21,288,11.0
2011-03-22,169,6.0
2011-03-23,324,16.0
2011-03-24,234,9.0
2011-03-25,205,8.0
2011-03-26,276,20.0
2011-03-27,296,16.0
2011-03-28,276,9.0
2011-03-29,265,8.0
2011-03-30,241,8.0
2011-03-31,287,11.0
2011-04-01,229,12.0
2011-04-02,276,18.0
2011-04-03,315,16.0
2011-04-04,310,16.0
2011-04-05,300,11.0
2011-04-06,213,8.0
2011-04-07,218,10.0
2011-04-08,185,15.0
2011-04-09,105,11.0
2011-04-10,230,9.0
2011-04-11,145,13.0
2011-04-12,305,19.0
2011-04-13,245,18.0
2011-04-14,233,9.0
2011-04-15,199,10.0
2011-04-16,251,14.0
2011-04-17,251,9.0
2011-04-18,153,8.0
2011-04-19,104,24.0
2011-04-20,220,17.0
2011-04-21,197,8.0
2011-04-22,112,9.0
2011-04-23,164,19.0
2011-04-24,257,12.0
2011-04-25,237,14.0
2011-04-26,217,15.0
2011-04-27,200,14.0
2011-04-28,255,21.0
2011-04-29,263,9.0
2011-04-30,211,16.0
2011-05-01,209,14.0
2011-05-02,285,27.0
2011-05-03,230,12.0
2011-05-04,208,9.0
2011-05-05,175,10.0
2011-05-06,125,9.0
2011-05-07,176,18.0
2011-05-08,266,17.0
2011-05-09,223,13.0
2011-05-10,260,14.0
2011-05-11,242,9.0
2011-05-12,144,12.0
2011-05-13,246,18.0
2011-05-14,262,22.0
2011-05-15,234,12.0
2011-05-16,191,17.0
2011-05-17,230,7.0
2011-05-18,209,9.0
2011-05-19,207,10.0
2011-05-20,221,9.0
2011-05-21,229,7.0
2011-05-22,150,10.0
2011-05-23,231,7.0
2011-05-24,155,9.0
2011-05-25,160,7.0
2011-05-26,109,10.0
2011-05-27,176,16.0
2011-05-28,156,11.0
2011-05-29,137,8.0
2011-05-30,135,12.0
2011-05-31,71,15.0
2011-06-01,135,8.0
2011-06-02,192,13.0
2011-06-03,199,10.0
2011-06-04,194,11.0
2011-06-05,203,8.0
2011-06-06,263,9.0
2011-06-07,200,11.0
2011-06-08,160,11.0
2011-06-09,174,12.0
2011-06-10,185,10.0
2011-06-11,202,9.0
2011-06-12,233,8.0
2011-06-13,122,4.0
2011-06-14,277,7.0
2011-06-15,223,8.0
2011-06-16,202,10.0
2011-06-17,149,11.0
2011-06-18,174,7.0
2011-06-19,185,8.0
2011-06-20,198,9.0
2011-06-21,213,6.0
2011-06-22,262,11.0
2011-06-23,239,13.0
2011-06-24,254,16.0
2011-06-25,179,8.0
2011-06-26,142,9.0
2011-06-27,163,9.0
2011-06-28,190,6.0
2011-06-29,251,7.0
2011-06-30,257,10.0
2011-07-01,196,8.0
2011-07-02,142,6.0
2011-07-03,99,6.0
2011-07-04,230,11.0
2011-07-05,244,6.0
2011-07-06,205,10.0
2011-07-07,168,7.0
2011-07-08,219,10.0
2011-07-09,157,6.0
2011-07-10,226,5.0
2011-07-11,142,6.0
2011-07-12,185,9.0
2011-07-13,199,7.0
2011-07-14,184,6.0
2011-07-15,190,6.0
2011-07-16,100,8.0
2011-07-17,224,7.0
2011-07-18,182,7.0
2011-07-19,187,15.0
2011-07-20,116,19.0
2011-07-21,48,21.0
2011-07-22,74,7.0
2011-07-23,185,10.0
2011-07-24,249,11.0
2011-07-25,187,10.0
2011-07-26,212,5.0
2011-07-27,180,5.0
2011-07-28,210,6.0
2011-07-29,257,5.0
2011-07-30,105,7.0
2011-07-31,60,11.0
2011-08-01,75,8.0
2011-08-02,138,8.0
2011-08-03,159,10.0
2011-08-04,157,9.0
2011-08-05,179,15.0
2011-08-06,191,6.0
2011-08-07,137,5.0
2011-08-08,141,5.0
2011-08-09,195,5.0
2011-08-10,231,7.0
2011-08-11,269,10.0
2011-08-12,256,9.0
2011-08-13,207,9.0
2011-08-14,203,8.0
2011-08-15,222,5.0
2011-08-16,237,8.0
2011-08-17,223,11.0
2011-08-18,236,8.0
2011-08-19,186,10.0
2011-08-20,97,5.0
2011-08-21,97,11.0
2011-08-22,101,11.0
2011-08-23,125,9.0
2011-08-24,168,7.0
2011-08-25,211,8.0
2011-08-26,152,7.0
2011-08-27,82,7.0
2011-08-28,164,6.0
2011-08-29,114,7.0
2011-08-30,96,5.0
2011-08-31,120,7.0
2011-09-01,164,11.0
2011-09-02,148,14.0
2011-09-03,162,25.0
2011-09-04,146,19.0
2011-09-05,154,7.0
2011-09-06,295,13.0
2011-09-07,230,8.0
2011-09-08,206,9.0
2011-09-09,208,8.0
2011-09-10,138,7.0
2011-09-11,72,7.0
2011-09-12,195,10.0
2011-09-13,204,6.0
2011-09-14,170,7.0
2011-09-15,178,9.0
2011-09-16,194,14.0
2011-09-17,189,18.0
2011-09-18,202,15.0
2011-09-19,174,12.0
2011-09-20,103,16.0
2011-09-21,47,20.0
2011-09-22,262,12.0
2011-09-23,294,12.0
2011-09-24,225,11.0
2011-09-25,96,7.0
2011-09-26,112,5.0
2011-09-27,193,9.0
2011-09-28,58,10.0
2011-09-29,230,8.0
2011-09-30,237,12.0
2011-10-01,311,18.0
2011-10-02,269,9.0
2011-10-03,296,15.0
2011-10-04,211,9.0
2011-10-05,191,10.0
2011-10-06,117,14.0
2011-10-07,278,21.0
2011-10-08,284,8.0
2011-10-09,230,9.0
2011-10-10,237,9.0
2011-10-11,265,11.0
